Product_ID,Product_Name,Category,Price,Units_Sold,Revenue,Competitor_Name,Market_Share_%,Marketing_Strategy,Top_Social_Media,Current_Trends,Customer_Rating
233,Area Rug,Textiles,854.9,2851,68279.65,Joybird,13.55,Discounts,Instagram,Maximalism,1.3
234,Bedspread,Textiles,381.02,4397,466112.61,Pier 1 Imports,7.24,Exclusive collections,Twitter,Minimalism,4.1
235,Table Lamp,Lighting,501.8,2167,379466.58,Jonathan Adler,3.64,Custom designs,Facebook,Vintage,3.7
236,Table Lamp,Lighting,577.09,2831,358011.69,Furniture Village,12.24,Exclusive collections,Pinterest,Vintage,1.3
237,Coffee Table,Furniture,826.93,853,179391.99,Zara Home,7.95,Custom designs,YouTube,Vintage,3.7
238,Picture Frame,Decor Accessories,721.16,2395,44854.4,Ligne Roset,6.75,Exclusive collections,Facebook,Maximalism,2.7
239,Sofa Set,Furniture,121.7,2672,161328.89,Etsy,3.49,Free shipping,Facebook,Vintage,2.4
240,Bookshelf,Furniture,671.93,478,194651.04,Urban Outfitters,14.5,Custom designs,Twitter,Maximalism,4.2
241,Poster,Wall Art,260.67,280,303494.36,AllModern,12.87,Discounts,Twitter,Minimalism,4.3
242,Vase,Decor Accessories,339.35,4101,320711.65,La-Z-Boy,3.91,Custom designs,Instagram,Sustainable,4.1
243,Wardrobe,Furniture,801.18,2802,18057.63,Crate & Barrel,3.75,Free shipping,Instagram,Bold Colors,2.3
244,Wardrobe,Furniture,62.41,4040,403077.39,Anthropologie,1.2,Exclusive collections,YouTube,Vintage,1.5
245,Floor Lamp,Lighting,691.79,3559,323602.33,IKEA,6.93,Seasonal sales,YouTube,Bold Colors,1.8
246,Sofa Set,Furniture,693.11,42,71394.09,Pier 1 Imports,10.01,Free shipping,YouTube,Minimalism,2.3
247,Serving Tray,Kitchenware,954.89,3012,497108.64,Furniture Village,3.91,Discounts,Instagram,Tech Integration,1.0
248,Cushion Cover,Textiles,158.35,2498,382862.88,Overstock,7.96,Free shipping,Twitter,Minimalism,4.3
249,Tapestry,Wall Art,16.15,137,332449.59,Design Within Reach,14.63,Discounts,Facebook,Sustainable,4.7
250,Sculpture,Decor Accessories,131.71,1606,12018.11,Swoon,11.18,Exclusive collections,Instagram,Maximalism,3.6
251,Tapestry,Wall Art,422.51,1012,385707.03,CB2,11.47,Eco-friendly products,Facebook,Tech Integration,4.4
252,Serving Tray,Kitchenware,268.71,4310,295972.67,IKEA,7.02,Discounts,Instagram,Maximalism,2.9
253,Canvas Painting,Wall Art,736.17,2487,97505.87,Havertys,6.2,Exclusive collections,YouTube,Maximalism,1.8
254,Poster,Wall Art,420.04,3966,401389.9,Zara Home,3.12,Exclusive collections,YouTube,Sustainable,3.9
255,Clock,Decor Accessories,459.59,3892,402546.42,RH (Restoration Hardware),7.96,Eco-friendly products,Facebook,Tech Integration,4.0
256,Pendant Lamp,Lighting,965.78,2583,243845.81,Furniture Village,8.19,Custom designs,Pinterest,Maximalism,1.4
257,Bedspread,Textiles,460.83,1758,79812.65,Blu Dot,11.22,Discounts,YouTube,Minimalism,1.1
258,Area Rug,Textiles,615.82,3881,264338.74,RH (Restoration Hardware),9.32,Eco-friendly products,YouTube,Maximalism,4.2
259,Candle Holder,Decor Accessories,94.6,3581,252766.06,Arhaus,1.0,Exclusive collections,Twitter,Tech Integration,3.8
260,Sofa Set,Furniture,98.42,2257,331115.24,Living Spaces,6.52,Eco-friendly products,Twitter,Bold Colors,1.3
261,Wardrobe,Furniture,612.23,2498,182918.07,Williams-Sonoma,8.12,Exclusive collections,Instagram,Sustainable,4.7
262,Serving Tray,Kitchenware,299.0,1675,71488.9,Urban Outfitters,1.32,Eco-friendly products,Facebook,Tech Integration,4.8
263,Clock,Decor Accessories,161.08,2415,359469.42,Home Depot,10.87,Exclusive collections,Facebook,Maximalism,1.3
264,Wardrobe,Furniture,64.65,4723,408555.46,Jonathan Adler,13.08,Free shipping,Pinterest,Minimalism,3.8
265,Cutlery Set,Kitchenware,590.86,4509,395451.8,Target,8.18,Seasonal sales,Pinterest,Maximalism,2.2
266,Sofa Set,Furniture,548.39,787,402891.3,Birch Lane,12.27,Discounts,Twitter,Vintage,3.8
267,Floor Lamp,Lighting,402.56,4531,468512.94,Article,10.51,Exclusive collections,Instagram,Tech Integration,4.9
268,Chandelier,Lighting,129.78,3847,49870.59,Overstock,2.11,Free shipping,Pinterest,Tech Integration,1.8
269,Cutlery Set,Kitchenware,399.62,2163,264506.67,Jonathan Adler,4.44,Eco-friendly products,Twitter,Maximalism,1.1
270,Tapestry,Wall Art,91.88,2072,108671.91,World Market,12.96,Discounts,Twitter,Maximalism,4.3
271,Poster,Wall Art,940.33,2105,308569.13,Target,3.43,Free shipping,Facebook,Minimalism,2.3
272,Coffee Table,Furniture,856.79,1912,386778.23,West Elm,3.23,Free shipping,Facebook,Vintage,4.0
273,Candle Holder,Decor Accessories,865.77,4038,376425.1,AllModern,8.56,Eco-friendly products,YouTube,Maximalism,1.5
274,Area Rug,Textiles,90.27,4910,156696.22,DFS,4.69,Seasonal sales,Pinterest,Minimalism,2.2
275,Floor Lamp,Lighting,444.08,3524,254498.54,AllModern,10.38,Custom designs,Instagram,Bold Colors,2.7
276,Coffee Table,Furniture,483.04,3125,224243.2,Birch Lane,4.36,Custom designs,Instagram,Sustainable,1.7
277,Coffee Table,Furniture,420.91,4589,315131.12,DFS,8.38,Discounts,Facebook,Bold Colors,3.7
278,Chandelier,Lighting,319.63,1681,231264.45,Wayfair,8.89,Custom designs,Pinterest,Bold Colors,1.9
279,Curtains,Textiles,682.45,3091,141772.4,CB2,14.93,Eco-friendly products,Twitter,Bold Colors,2.8
280,Framed Print,Wall Art,801.03,4497,311187.47,Arhaus,3.19,Discounts,Facebook,Tech Integration,1.7
281,Sofa Set,Furniture,216.95,530,403531.29,AllModern,14.2,Eco-friendly products,Twitter,Minimalism,4.8
282,Throw Blanket,Textiles,994.3,1660,83811.37,Williams-Sonoma,1.78,Eco-friendly products,Pinterest,Tech Integration,1.8
283,Sofa Set,Furniture,760.73,1305,89809.18,Birch Lane,9.02,Eco-friendly products,Facebook,Bold Colors,4.3
284,Wardrobe,Furniture,528.1,589,337113.41,Overstock,2.47,Free shipping,Twitter,Minimalism,2.3
285,Bedspread,Textiles,561.09,1644,119767.03,Serena & Lily,10.12,Free shipping,Facebook,Tech Integration,4.8
286,Metal Wall Art,Wall Art,105.62,2294,401945.14,Pottery Barn,5.69,Eco-friendly products,Instagram,Sustainable,3.2
287,Canvas Painting,Wall Art,522.39,496,150577.4,Overstock,1.97,Custom designs,Facebook,Tech Integration,3.2
288,Pendant Lamp,Lighting,195.17,2478,472036.86,Houzz,5.46,Exclusive collections,Pinterest,Maximalism,1.1
289,Area Rug,Textiles,772.42,709,378631.81,Williams-Sonoma,5.68,Free shipping,Facebook,Minimalism,3.1
290,Storage Jar,Kitchenware,845.62,3522,388745.8,Value City Furniture,13.48,Eco-friendly products,YouTube,Minimalism,3.3
291,Wardrobe,Furniture,667.82,1457,191353.36,IKEA,2.64,Seasonal sales,Instagram,Minimalism,3.9
292,Wall Sconce,Lighting,31.76,3237,216974.05,Wayfair,10.89,Custom designs,Facebook,Minimalism,2.5
293,Bookshelf,Furniture,67.52,1883,479744.02,Havertys,1.94,Seasonal sales,Facebook,Tech Integration,1.1
294,Pendant Lamp,Lighting,473.9,1657,180876.65,Kirkland’s,1.88,Eco-friendly products,Facebook,Sustainable,3.2
295,Floor Lamp,Lighting,344.05,3149,255791.03,Arhaus,8.44,Seasonal sales,Pinterest,Tech Integration,1.7
296,Throw Blanket,Textiles,644.51,4466,479758.44,Overstock,1.23,Seasonal sales,Instagram,Vintage,4.4
297,Clock,Decor Accessories,953.15,2013,133648.65,Ligne Roset,2.74,Custom designs,Facebook,Minimalism,4.1
298,Candle Holder,Decor Accessories,394.91,4111,38703.5,Williams-Sonoma,10.66,Exclusive collections,Instagram,Bold Colors,2.9
299,Storage Jar,Kitchenware,503.34,1748,250296.85,BoConcept,6.93,Custom designs,YouTube,Maximalism,1.5
300,Sofa Set,Furniture,983.46,2843,68830.56,Zara Home,10.69,Eco-friendly products,YouTube,Bold Colors,3.2
301,Clock,Decor Accessories,972.46,4260,137105.18,Havertys,12.75,Custom designs,Twitter,Sustainable,2.5
302,Wall Sconce,Lighting,57.52,4246,103265.43,Article,8.32,Free shipping,Instagram,Minimalism,1.7
303,Bedspread,Textiles,180.82,3987,451521.54,Pier 1 Imports,8.13,Seasonal sales,Instagram,Tech Integration,4.7
304,Framed Print,Wall Art,516.75,2980,464449.21,Williams-Sonoma,7.63,Custom designs,Instagram,Vintage,2.4
305,Wall Sconce,Lighting,206.23,4385,242192.07,Pier 1 Imports,12.78,Exclusive collections,Twitter,Minimalism,4.0
306,Chandelier,Lighting,444.83,1618,38733.92,Design Within Reach,12.47,Custom designs,Instagram,Maximalism,3.5
307,Wall Sconce,Lighting,772.44,3892,315357.44,Arhaus,11.97,Free shipping,Twitter,Maximalism,1.0
308,Cutlery Set,Kitchenware,101.01,1381,81061.78,DFS,13.63,Eco-friendly products,Facebook,Sustainable,3.1
309,Area Rug,Textiles,711.39,4192,145582.03,Anthropologie,2.4,Eco-friendly products,Instagram,Tech Integration,4.1
310,Poster,Wall Art,162.17,4734,17850.08,Birch Lane,7.44,Seasonal sales,Facebook,Bold Colors,4.0
311,Dinnerware,Kitchenware,983.96,1201,353436.87,Houzz,8.12,Free shipping,Facebook,Maximalism,2.1
312,Clock,Decor Accessories,816.41,4168,293668.3,Bob’s Discount Furniture,12.29,Eco-friendly products,Pinterest,Minimalism,2.7
313,Chandelier,Lighting,646.45,2182,50646.66,DFS,9.46,Custom designs,Instagram,Minimalism,1.4
314,Clock,Decor Accessories,67.79,1960,51571.79,Zara Home,6.28,Exclusive collections,Instagram,Vintage,3.9
315,Curtains,Textiles,98.15,4396,128944.39,World Market,8.53,Exclusive collections,YouTube,Bold Colors,1.1
316,Metal Wall Art,Wall Art,783.57,2386,30031.87,Anthropologie,5.8,Discounts,YouTube,Sustainable,2.0
317,Dining Table,Furniture,203.9,954,349174.43,Pier 1 Imports,10.91,Custom designs,Instagram,Maximalism,2.3
318,Cutlery Set,Kitchenware,712.89,4648,180829.86,Loaf,10.6,Eco-friendly products,Facebook,Vintage,1.4
319,Candle Holder,Decor Accessories,597.29,1316,216139.32,Jonathan Adler,11.19,Free shipping,Instagram,Maximalism,1.8
320,Dining Table,Furniture,117.96,2914,32309.98,Value City Furniture,4.9,Eco-friendly products,Pinterest,Maximalism,2.2
321,Wardrobe,Furniture,285.66,2547,260145.53,Arhaus,1.76,Discounts,Pinterest,Vintage,2.9
322,Pendant Lamp,Lighting,65.06,4875,58670.38,Williams-Sonoma,5.41,Seasonal sales,Instagram,Tech Integration,1.6
323,Dining Table,Furniture,77.17,3114,409418.45,Crate & Barrel,6.51,Discounts,Pinterest,Bold Colors,2.3
324,Coffee Table,Furniture,287.32,1906,312091.88,Home Depot,9.91,Eco-friendly products,YouTube,Bold Colors,2.7
325,Chandelier,Lighting,41.86,4502,292374.51,Value City Furniture,12.66,Exclusive collections,Twitter,Tech Integration,4.0
326,Serving Tray,Kitchenware,236.02,2847,204498.15,Blu Dot,13.39,Custom designs,Twitter,Tech Integration,1.4
327,Chandelier,Lighting,526.39,1481,81888.6,Room & Board,14.83,Eco-friendly products,Twitter,Bold Colors,2.0
328,Clock,Decor Accessories,860.37,3221,75020.25,West Elm,11.77,Discounts,Twitter,Maximalism,3.3
329,Bedspread,Textiles,201.32,3127,305612.14,Living Spaces,10.24,Eco-friendly products,Instagram,Minimalism,1.6
330,Curtains,Textiles,382.41,253,103093.86,One Kings Lane,13.53,Eco-friendly products,Twitter,Minimalism,3.3
331,Tapestry,Wall Art,499.49,1869,143605.37,The Range,1.39,Seasonal sales,YouTube,Minimalism,4.3
332,Sofa Set,Furniture,129.9,1738,440323.5,LuxDeco,11.74,Seasonal sales,Pinterest,Bold Colors,3.4
333,Metal Wall Art,Wall Art,232.61,2221,162463.06,Article,10.69,Free shipping,YouTube,Bold Colors,1.8
334,Tapestry,Wall Art,395.21,309,313705.57,Houzz,2.51,Discounts,Twitter,Sustainable,4.2
335,Candle Holder,Decor Accessories,402.56,3311,295427.21,Wayfair,2.99,Eco-friendly products,YouTube,Sustainable,1.9
336,Dinnerware,Kitchenware,268.37,419,308376.7,Havertys,4.64,Seasonal sales,Twitter,Tech Integration,1.4
337,Pendant Lamp,Lighting,638.31,4790,367748.96,Wayfair,1.68,Eco-friendly products,Instagram,Minimalism,4.2
338,Wardrobe,Furniture,592.94,2598,383794.25,LuxDeco,8.07,Eco-friendly products,YouTube,Vintage,2.2
339,Cookware,Kitchenware,723.42,1476,487219.48,Bob’s Discount Furniture,9.36,Discounts,Facebook,Minimalism,1.1
340,Table Lamp,Lighting,49.91,4753,290857.88,One Kings Lane,4.44,Free shipping,Twitter,Tech Integration,2.6
341,Poster,Wall Art,858.71,4177,228619.91,Swoon,8.55,Seasonal sales,Instagram,Minimalism,2.8
342,Candle Holder,Decor Accessories,299.08,4852,400545.22,Anthropologie,7.44,Custom designs,YouTube,Bold Colors,4.4
343,Bookshelf,Furniture,500.1,1647,107555.23,The Range,5.15,Free shipping,YouTube,Vintage,4.2
344,Canvas Painting,Wall Art,914.76,4746,262897.91,Blu Dot,13.14,Exclusive collections,Instagram,Maximalism,1.7
345,Metal Wall Art,Wall Art,633.07,2627,168427.44,Pier 1 Imports,8.08,Discounts,Pinterest,Maximalism,1.7
346,Throw Blanket,Textiles,719.49,1524,213094.82,Wayfair,11.53,Seasonal sales,Facebook,Bold Colors,3.7
347,Coffee Table,Furniture,419.46,284,86789.23,Serena & Lily,5.89,Free shipping,Instagram,Minimalism,4.5
348,Canvas Painting,Wall Art,885.28,2480,200403.12,Living Spaces,14.03,Seasonal sales,Twitter,Tech Integration,4.2
349,Dining Table,Furniture,71.14,1908,242492.46,Target,1.88,Exclusive collections,Twitter,Vintage,3.4
350,Throw Blanket,Textiles,529.58,996,190688.05,Value City Furniture,5.68,Eco-friendly products,Pinterest,Bold Colors,4.0
351,Canvas Painting,Wall Art,264.86,4562,293386.97,Swoon,11.92,Exclusive collections,YouTube,Sustainable,2.1
352,Area Rug,Textiles,112.82,2371,364004.9,Overstock,9.6,Discounts,Pinterest,Bold Colors,4.9
353,Metal Wall Art,Wall Art,916.73,3992,88744.54,Design Within Reach,8.99,Exclusive collections,Pinterest,Tech Integration,2.8
354,Sofa Set,Furniture,635.6,2328,174090.84,BoConcept,8.27,Exclusive collections,Pinterest,Minimalism,2.2
355,Floor Lamp,Lighting,116.13,3223,393870.51,Zara Home,10.62,Seasonal sales,Instagram,Maximalism,4.2
356,Floor Lamp,Lighting,296.37,4912,475226.11,Havertys,5.53,Free shipping,Twitter,Maximalism,2.3
357,Dining Table,Furniture,402.24,1670,323430.78,Havertys,4.56,Eco-friendly products,Pinterest,Sustainable,1.5
358,Poster,Wall Art,362.2,579,225137.67,Blu Dot,4.18,Eco-friendly products,YouTube,Tech Integration,2.9
359,Picture Frame,Decor Accessories,208.56,3628,478048.26,Joybird,8.28,Eco-friendly products,Twitter,Maximalism,4.1
360,Dinnerware,Kitchenware,510.84,790,17341.46,Herman Miller,6.3,Eco-friendly products,YouTube,Bold Colors,1.9
361,Framed Print,Wall Art,435.22,1111,411072.86,AllModern,6.78,Free shipping,Pinterest,Minimalism,2.0
362,Candle Holder,Decor Accessories,910.46,2445,336273.33,Kirkland’s,4.97,Seasonal sales,Facebook,Vintage,2.6
363,Coffee Table,Furniture,245.63,663,113941.67,Pier 1 Imports,5.09,Free shipping,YouTube,Tech Integration,3.5
364,Bedspread,Textiles,384.0,4824,324907.23,Kirkland’s,14.12,Exclusive collections,Pinterest,Sustainable,1.7
365,Clock,Decor Accessories,718.73,1838,216879.02,DFS,3.37,Eco-friendly products,Facebook,Minimalism,2.9
366,Bedspread,Textiles,936.57,44,191306.17,Swoon,12.17,Exclusive collections,Twitter,Sustainable,1.3
367,Bookshelf,Furniture,819.09,353,263780.68,Amazon Basics,12.9,Discounts,Facebook,Maximalism,4.6
368,Serving Tray,Kitchenware,200.46,3195,259302.27,RH (Restoration Hardware),5.27,Exclusive collections,YouTube,Maximalism,1.3
369,Table Lamp,Lighting,863.95,4407,48743.94,Williams-Sonoma,11.05,Free shipping,Instagram,Maximalism,1.0
370,Dining Table,Furniture,369.64,3316,354822.64,RH (Restoration Hardware),8.2,Discounts,Twitter,Minimalism,1.9
371,Wardrobe,Furniture,638.51,717,440897.05,Overstock,12.56,Exclusive collections,Instagram,Vintage,3.5
372,Wall Sconce,Lighting,339.59,2867,117764.95,World Market,1.11,Exclusive collections,Twitter,Bold Colors,1.8
373,Bedspread,Textiles,808.87,11,182842.89,Pottery Barn,1.58,Seasonal sales,Facebook,Sustainable,1.7
374,Pendant Lamp,Lighting,259.51,155,350314.01,Bob’s Discount Furniture,3.76,Exclusive collections,Facebook,Sustainable,2.5
375,Poster,Wall Art,609.97,3000,312347.11,AllModern,3.73,Free shipping,YouTube,Tech Integration,3.9
376,Sculpture,Decor Accessories,71.74,2529,246183.31,DFS,3.02,Eco-friendly products,Pinterest,Maximalism,4.6
377,Dining Table,Furniture,803.42,2296,31688.75,AllModern,1.92,Exclusive collections,YouTube,Bold Colors,1.4
378,Area Rug,Textiles,412.58,2,336377.17,Birch Lane,14.67,Seasonal sales,Facebook,Minimalism,4.0
379,Sculpture,Decor Accessories,586.66,2108,26086.19,Zara Home,11.38,Seasonal sales,Instagram,Bold Colors,2.0
380,Tapestry,Wall Art,518.41,875,226288.01,La-Z-Boy,10.63,Eco-friendly products,Twitter,Bold Colors,3.9
381,Bookshelf,Furniture,80.84,2195,416008.85,Kirkland’s,14.61,Seasonal sales,Instagram,Sustainable,1.8
382,Metal Wall Art,Wall Art,61.34,3780,131828.57,Made.com,10.12,Free shipping,YouTube,Minimalism,4.9
383,Coffee Table,Furniture,347.51,4227,481398.51,Article,6.3,Free shipping,Facebook,Maximalism,3.3
384,Floor Lamp,Lighting,50.19,604,285738.53,Furniture Village,12.75,Free shipping,Instagram,Maximalism,2.1
385,Pendant Lamp,Lighting,708.01,3877,282047.84,Loaf,3.22,Discounts,Instagram,Bold Colors,4.6
386,Serving Tray,Kitchenware,252.64,4660,102158.3,Urban Outfitters,2.27,Free shipping,Twitter,Sustainable,4.1
387,Framed Print,Wall Art,672.22,1488,438414.3,One Kings Lane,3.15,Exclusive collections,Twitter,Maximalism,4.8
388,Coffee Table,Furniture,634.02,670,140865.04,Jonathan Adler,14.9,Discounts,YouTube,Vintage,4.9
389,Canvas Painting,Wall Art,640.59,2423,108820.43,Habitat,11.99,Exclusive collections,Twitter,Vintage,2.8
390,Area Rug,Textiles,612.4,4786,433563.55,World Market,1.79,Free shipping,YouTube,Maximalism,3.2
391,Bedspread,Textiles,750.78,3748,42069.01,Birch Lane,8.54,Custom designs,Facebook,Tech Integration,1.5
392,Framed Print,Wall Art,573.0,4580,171517.18,Pottery Barn,8.54,Free shipping,Instagram,Maximalism,3.7
393,Dining Table,Furniture,597.71,4814,338208.99,Herman Miller,2.92,Custom designs,Facebook,Bold Colors,4.0
394,Sofa Set,Furniture,43.81,2785,491509.73,West Elm,13.08,Free shipping,YouTube,Minimalism,4.4
395,Dining Table,Furniture,709.33,3922,29670.97,Furniture Village,10.37,Exclusive collections,Twitter,Bold Colors,4.3
396,Chandelier,Lighting,602.56,2017,90753.38,One Kings Lane,8.54,Custom designs,Facebook,Minimalism,3.2
397,Cookware,Kitchenware,753.16,1365,149949.65,Zara Home,3.19,Free shipping,Pinterest,Maximalism,3.2
398,Bedspread,Textiles,89.5,3644,72184.15,Design Within Reach,11.59,Eco-friendly products,Pinterest,Maximalism,1.2
399,Dinnerware,Kitchenware,97.7,518,137950.82,RH (Restoration Hardware),1.9,Free shipping,Facebook,Tech Integration,1.8
400,Bookshelf,Furniture,897.34,1608,77490.14,Studio McGee,8.69,Exclusive collections,YouTube,Minimalism,1.2
401,Cookware,Kitchenware,725.79,1859,114014.61,Havertys,7.41,Free shipping,Facebook,Sustainable,3.7
402,Bedspread,Textiles,927.52,1449,173454.4,Pottery Barn,8.2,Seasonal sales,Twitter,Minimalism,2.7
403,Wardrobe,Furniture,966.5,235,485035.04,Urban Outfitters,2.12,Exclusive collections,Twitter,Vintage,1.4
404,Curtains,Textiles,168.1,2833,259794.5,The Range,10.52,Discounts,Pinterest,Minimalism,1.4
405,Sofa Set,Furniture,439.13,3665,193160.71,Crate & Barrel,4.01,Eco-friendly products,Pinterest,Minimalism,1.7
406,Cutlery Set,Kitchenware,198.62,1591,362779.4,Williams-Sonoma,9.86,Eco-friendly products,YouTube,Bold Colors,2.6
407,Sculpture,Decor Accessories,264.73,2875,483787.17,One Kings Lane,4.37,Eco-friendly products,Facebook,Sustainable,3.3
408,Curtains,Textiles,294.5,4982,443543.31,Habitat,2.19,Discounts,Facebook,Sustainable,3.9
409,Curtains,Textiles,927.2,1990,205464.5,Bob’s Discount Furniture,13.57,Seasonal sales,Twitter,Tech Integration,4.1
410,Clock,Decor Accessories,809.55,3390,231349.07,BoConcept,2.4,Seasonal sales,Facebook,Bold Colors,4.4
411,Canvas Painting,Wall Art,713.67,1161,289805.24,BoConcept,6.01,Exclusive collections,Pinterest,Bold Colors,2.5
412,Throw Blanket,Textiles,660.66,3428,95083.92,RH (Restoration Hardware),8.01,Seasonal sales,Instagram,Bold Colors,4.8
413,Picture Frame,Decor Accessories,976.22,4972,100212.77,Target,13.89,Seasonal sales,Instagram,Minimalism,4.1
414,Bookshelf,Furniture,750.55,3741,357182.64,LuxDeco,3.6,Eco-friendly products,Pinterest,Tech Integration,2.8
415,Coffee Table,Furniture,850.67,2218,385291.37,Made.com,9.76,Discounts,Instagram,Vintage,2.8
416,Wall Sconce,Lighting,252.53,3436,406502.92,One Kings Lane,6.37,Exclusive collections,Twitter,Sustainable,3.2
417,Sofa Set,Furniture,138.75,1652,179721.1,Furniture Village,11.17,Exclusive collections,Pinterest,Maximalism,3.9
418,Area Rug,Textiles,949.13,4165,333982.05,Anthropologie,12.13,Custom designs,YouTube,Maximalism,2.5
419,Storage Jar,Kitchenware,540.23,456,242560.36,Birch Lane,6.24,Exclusive collections,Facebook,Bold Colors,1.1
420,Throw Blanket,Textiles,521.49,547,71462.28,One Kings Lane,8.86,Discounts,Instagram,Maximalism,4.5
421,Wall Sconce,Lighting,629.85,4708,270682.7,Made.com,8.4,Eco-friendly products,Twitter,Vintage,4.2
422,Framed Print,Wall Art,767.26,3113,316223.94,Habitat,2.79,Custom designs,Instagram,Bold Colors,1.7
423,Wardrobe,Furniture,826.2,3431,106516.48,Ligne Roset,7.11,Eco-friendly products,YouTube,Vintage,4.1
424,Curtains,Textiles,929.26,1199,114582.87,Havertys,8.07,Seasonal sales,Facebook,Maximalism,1.6
425,Area Rug,Textiles,96.29,1264,457363.63,Loaf,13.49,Eco-friendly products,Pinterest,Tech Integration,4.9
